movie,city,theater_count,estimated_city_gross
Madea Goes to Jail,Seattle,50,"$57,917.52"
Fighting,Seattle,50,"$14,745.02"
Cowboy Bebop: The Movie,Seattle,50,$640.11
Gringo,Seattle,50,"$3,181.09"
Blindspotting,Seattle,50,"$2,773.71"
The Conspirator,Seattle,50,"$7,385.34"
Wild Target,Seattle,50,$75.01
Oliver Twist,Seattle,50,"$1,272.02"
The Salton Sea,Seattle,50,$489.37
Mesrine: Killer Instinct,Seattle,50,$353.10
The Kitchen,Seattle,50,"$7,712.45"
Bel Ami,Seattle,50,$76.76
Bullet to the Head,Seattle,50,"$6,070.38"
SuperFly,Seattle,50,"$13,150.46"
Drillbit Taylor,Seattle,50,"$21,028.86"
Lakeview Terrace,Seattle,50,"$25,131.67"
A Kind of Murder,Seattle,50,$1.16
An Evening with Beverly Luff Linn,Seattle,50,$3.34
Contraband,Seattle,50,"$42,583.05"
Proud Mary,Seattle,50,"$13,357.54"
Nurse Betty,Seattle,50,"$16,108.99"
Alan Partridge,Seattle,50,$97.43
The Protector,Seattle,50,"$7,620.45"
Nancy Drew,Seattle,50,"$16,393.99"
Party Monster,Seattle,50,$466.14
Blood Ties,Seattle,50,$26.39
Firewall,Seattle,50,"$31,204.52"
Lions for Lambs,Seattle,50,"$9,602.98"
Highwaymen,Seattle,50,$234.93
Captive,Seattle,50,"$1,637.10"
88 Minutes,Seattle,50,"$10,837.07"
The Girl Who Kicked the Hornet's Nest,Seattle,50,"$3,474.14"
Balls of Fury,Seattle,50,"$21,022.88"
The Tribe,Seattle,50,$96.37
Dead Man Down,Seattle,50,"$6,964.63"
The East,Seattle,50,"$1,451.88"
In Order of Disappearance,Seattle,50,$31.55
Formula 51,Seattle,50,"$3,330.97"
New World,Seattle,50,$293.03
District B13,Seattle,50,$766.68
Master Z: The Ip Man Legacy,Seattle,50,"$3,974.53"
The Crimson Rivers,Seattle,50,$404.88
The Fanatic,Seattle,50,$2.02
Drowning Mona,Seattle,50,"$9,874.59"
The Dinner,Seattle,50,$846.72
Unstoppable,Seattle,50,$63.05
Hollywood Homicide,Seattle,50,"$19,210.86"
Find Me Guilty,Seattle,50,$751.24
Nine Queens,Seattle,50,$781.70
The Lookout,Seattle,50,"$2,944.73"
American Pastoral,Seattle,50,$346.57
Badla,Seattle,50,"$1,191.18"
Saving Grace,Seattle,50,"$7,755.02"
The Interpreter,Seattle,50,"$46,538.83"
Adam's Apples,Seattle,50,$0.84
Pride and Glory,Seattle,50,"$10,055.22"
Showtime,Seattle,50,"$24,375.87"
The Invisible,Seattle,50,"$13,165.31"
The Hitcher,Seattle,50,"$10,543.96"
Ned Kelly,Seattle,50,$47.92
Middle Men,Seattle,50,$463.23
Scoop,Seattle,50,"$6,737.27"
Ted Bundy,Seattle,50,$3.89
Brick Mansions,Seattle,50,"$12,984.30"
The Villainess,Seattle,50,$17.76
Suspect Zero,Seattle,50,"$5,585.19"
8 Women,Seattle,50,"$1,969.15"
Whiteout,Seattle,50,"$6,577.20"
Our Kind of Traitor,Seattle,50,"$2,017.99"
Cheap Thrills,Seattle,50,$38.01
Reservation Road,Seattle,50,$78.09
Cold in July,Seattle,50,$265.39
Get Carter,Seattle,50,"$9,580.15"
Talvar,Seattle,50,$219.14
Intermission,Seattle,50,$574.14
Cradle 2 the Grave,Seattle,50,"$22,218.58"
The Disappearance of Alice Creed,Seattle,50,$106.88
Raging Fire,Seattle,50,$246.62
The Skulls,Seattle,50,"$22,432.22"
Never Goin' Back,Seattle,50,$39.22
Hoodwinked Too! Hood vs. Evil,Seattle,50,"$6,492.80"
L.I.E.,Seattle,50,$730.86
Silent House,Seattle,50,"$8,036.32"
Catch That Kid,Seattle,50,"$10,691.12"
The Burning Plain,Seattle,50,$128.27
Once Upon a Time in Anatolia,Seattle,50,$88.80
The Clan,Seattle,50,$119.22
The Informers,Seattle,50,$192.02
Observe and Report,Seattle,50,"$15,357.76"
Easy Money,Seattle,50,$120.89
The Baader Meinhof Complex,Seattle,50,$304.85
Mesrine: Public Enemy No. 1,Seattle,50,$176.10
City by the Sea,Seattle,50,"$14,359.43"
A Guide to Recognizing Your Saints,Seattle,50,$330.37
Bitch Slap,Seattle,50,$11.11
Rang De Basanti,Seattle,50,"$1,406.46"
Auto Focus,Seattle,50,"$1,319.88"
Dorm Daze,Seattle,50,$35.93
Heaven Knows What,Seattle,50,$51.22
Let's Go to Prison,Seattle,50,"$2,953.20"
Millions,Seattle,50,"$4,213.72"
Trade,Seattle,50,$137.11
Dogman,Seattle,50,$94.88
Made,Seattle,50,"$3,397.98"
King Cobra,Seattle,50,$18.25
Freedomland,Seattle,50,"$8,009.21"
"OSS 117: Cairo, Nest of Spies",Seattle,50,$193.78
Mad Money,Seattle,50,"$13,229.65"
Traitor,Seattle,50,"$15,061.55"
Cecil B. Demented,Seattle,50,$822.27
Haider,Seattle,50,$577.10
Extreme Job,Seattle,50,"$1,002.29"
Mean Machine,Seattle,50,$59.38
All About Lily Chou-Chou,Seattle,50,$15.90
The Air I Breathe,Seattle,50,$16.50
Twisted,Seattle,50,"$16,126.77"
Delhi Belly,Seattle,50,$980.44
Antitrust,Seattle,50,"$7,018.58"
Little Woods,Seattle,50,$96.02
The Yards,Seattle,50,$565.00
Big Trouble,Seattle,50,"$4,648.42"
Infamous,Seattle,50,$736.35
Pawn Shop Chronicles,Seattle,50,$3.15
Elite Squad 2: The Enemy Within,Seattle,50,$64.08
Dhoom 2,Seattle,50,"$1,692.10"
"Love, Honor and Obey",Seattle,50,$0.73
Reno 911!: Miami,Seattle,50,"$13,020.55"
Cop Car,Seattle,50,$81.93
Veronica Guerin,Seattle,50,"$1,005.88"
Trapped,Seattle,50,$40.03
Deadfall,Seattle,50,$42.12
Trash,Seattle,50,$6.55
God Bless America,Seattle,50,$78.11
The Nut Job,Seattle,50,"$41,125.94"
Cassandra's Dream,Seattle,50,$621.87
Sightseers,Seattle,50,$22.86
Paparazzi,Seattle,50,"$10,056.94"
Stolen,Seattle,50,$194.79
Breaking and Entering,Seattle,50,$594.61
Dirty Pretty Things,Seattle,50,"$5,191.90"
The Art of the Steal,Seattle,50,$39.33
Collide,Seattle,50,"$1,459.38"
The Perfect Host,Seattle,50,$31.00
Lonely Hearts,Seattle,50,$120.70
Tragedy Girls,Seattle,50,$39.62
15 Minutes,Seattle,50,"$15,620.15"
Chi-Raq,Seattle,50,"$1,694.53"
Pathology,Seattle,50,$69.55
Max Keeble's Big Move,Seattle,50,"$11,068.46"
God's Pocket,Seattle,50,$66.82
Leaves of Grass,Seattle,50,$43.53
Paranoid Park,Seattle,50,$311.09
Taxi 2,Seattle,50,$467.16
Rampart,Seattle,50,$620.39
Conviction,Seattle,50,"$4,341.73"
Stockholm,Seattle,50,$193.36
Pink,Seattle,50,$794.48
Ittefaq,Seattle,50,$190.76
Dom Hemingway,Seattle,50,$331.65
Racer and the Jailbird,Seattle,50,$29.66
Feardotcom,Seattle,50,"$8,454.15"
Kings,Seattle,50,$175.79
The Singing Detective,Seattle,50,$215.36
Man from Reno,Seattle,50,$59.47
Robot & Frank,Seattle,50,"$2,128.66"
Bad Santa 2,Seattle,50,"$11,381.96"
Lila dit ça,Seattle,50,$77.56
The Sweeney,Seattle,50,$16.86
Absolutely Fabulous: The Movie,Seattle,50,"$3,040.68"
Vera Drake,Seattle,50,"$2,402.73"
The Blind Swordsman: Zatoichi,Seattle,50,$546.45
Keeping Mum,Seattle,50,"$1,036.26"
The Negotiation,Seattle,50,$70.32
The Counterfeiters,Seattle,50,"$3,510.64"
The Trial,Seattle,50,$12.32
Wasabi,Seattle,50,$52.18
Battle in Heaven,Seattle,50,$45.38
Burke and Hare,Seattle,50,$3.09
Birthday Girl,Seattle,50,"$3,149.11"
Dabangg,Seattle,50,"$2,965.23"
One Night at McCool's,Seattle,50,"$4,026.52"
The Matador,Seattle,50,"$8,061.58"
The Dead Girl,Seattle,50,$11.08
Dhoom 3,Seattle,50,"$5,141.07"
The Weight of Water,Seattle,50,$65.69
Better Luck Tomorrow,Seattle,50,"$2,433.82"
Maria Full of Grace,Seattle,50,"$4,171.51"
Lila & Eve,Seattle,50,$24.28
The Quarry,Seattle,50,$1.35
Tsotsi,Seattle,50,"$1,864.14"
Heaven,Seattle,50,$495.62
Bones,Seattle,50,"$4,677.53"
Welcome to the Punch,Seattle,50,$4.34
The Silence,Seattle,50,$63.79
Dhoom,Seattle,50,$157.30
Frozen River,Seattle,50,"$1,605.85"
The Angels' Share,Seattle,50,$194.81
Escobar: Paradise Lost,Seattle,50,$68.40
The Son of No One,Seattle,50,$18.48
What's the Worst That Could Happen?,Seattle,50,"$20,543.48"
Omar,Seattle,50,$227.87
Spartan,Seattle,50,"$2,838.38"
Falcon Rising,Seattle,50,$5.56
Killerman,Seattle,50,$177.30
Confidence,Seattle,50,"$7,816.89"
Bullhead,Seattle,50,$97.19
Crypto,Seattle,50,$6.52
Flypaper,Seattle,50,$0.70
Ernest & Celestine,Seattle,50,$187.26
Waist Deep,Seattle,50,"$13,645.29"
The Limits of Control,Seattle,50,$272.05
Bless the Child,Seattle,50,"$18,801.74"
The Nile Hilton Incident,Seattle,50,$51.90
The Thieves,Seattle,50,$438.99
First Sunday,Seattle,50,"$24,279.32"
Pieta,Seattle,50,$14.04
Beyond a Reasonable Doubt,Seattle,50,$20.74
Buster's Mal Heart,Seattle,50,$46.48
Knockaround Guys,Seattle,50,"$7,445.65"
Buffalo Soldiers,Seattle,50,$226.42
Black Friday,Seattle,50,$21.76
JCVD,Seattle,50,$301.28
All About the Benjamins,Seattle,50,"$16,311.04"
Raid,Seattle,50,$646.72
El Angel,Seattle,50,$60.48
Skin Trade,Seattle,50,$0.79
Sleuth,Seattle,50,$219.44
The Villain,Seattle,50,$265.07
The Third Murder,Seattle,50,$57.17
Talaash: The Answer Lies Within,Seattle,50,"$1,732.29"
Surveillance,Seattle,50,$17.51
Captivity,Seattle,50,"$1,681.35"
Little Fish,Seattle,50,$5.22
The Vault,Seattle,50,$3.67
Sophie Scholl: The Final Days,Seattle,50,$432.80
The Cat's Meow,Seattle,50,"$2,054.32"
Julia,Seattle,50,$1.35
Shangri-La Suite,Seattle,50,$8.54
Nothing Bad Can Happen,Seattle,50,$2.99
Chapter 27,Seattle,50,$35.65
Micmacs,Seattle,50,$807.08
Fabricated City,Seattle,50,$67.13
Taxi 3,Seattle,50,$318.25
Henry's Crime,Seattle,50,$65.21
The Nut Job 2: Nutty by Nature,Seattle,50,"$18,159.32"
Madea's Witness Protection,Seattle,50,"$42,023.14"
Echelon Conspiracy,Seattle,50,$320.14
Kung Fu Jungle,Seattle,50,$82.64
Home Room,Seattle,50,$3.34
Seeking Justice,Seattle,50,$26.30
Omkara,Seattle,50,$505.47
Shanghai,Seattle,50,$28.60
Mini's First Time,Seattle,50,$31.31
The Man,Seattle,50,"$5,329.30"
Domestic Disturbance,Seattle,50,"$28,960.99"
Priceless,Seattle,50,$959.86
Corky Romano,Seattle,50,"$15,348.03"
Half Past Dead,Seattle,50,"$9,832.57"
Highway,Seattle,50,$338.69
Screwed,Seattle,50,"$4,498.04"
Carandiru,Seattle,50,$136.95
Redacted,Seattle,50,$41.85
A Single Shot,Seattle,50,$6.41
Sweet Country,Seattle,50,$61.20
Unknown,Seattle,50,$92.43
Next Day Air,Seattle,50,"$6,411.68"
Greenfingers,Seattle,50,$921.25
Welcome to Collinwood,Seattle,50,$213.77
Crazy on the Outside,Seattle,50,$41.25
Gozu,Seattle,50,$34.83
The Adderall Diaries,Seattle,50,$7.22
Never Die Alone,Seattle,50,"$3,612.96"
Graduation,Seattle,50,$112.64
Birds of Passage,Seattle,50,$323.54
Goldstone,Seattle,50,$55.30
See Spot Run,Seattle,50,"$21,351.36"
Race,Seattle,50,$875.00
Stander,Seattle,50,$12.20
Raajneeti,Seattle,50,$919.40
Mystery Team,Seattle,50,$49.37
Donkey Punch,Seattle,50,$11.76
Bangkok Dangerous,Seattle,50,"$9,780.17"
Hey Ram,Seattle,50,$175.81
Armored,Seattle,50,"$10,234.11"
Kick,Seattle,50,"$1,575.25"
Take Me,Seattle,50,$1.65
The Art of War,Seattle,50,"$19,335.83"
Reclaim,Seattle,50,$2.30
The Bag Man,Seattle,50,$31.25
Shade,Seattle,50,$21.27
Closed Circuit,Seattle,50,"$3,669.76"
Ain't Them Bodies Saints,Seattle,50,$248.10
Gangster No. 1,Seattle,50,$19.79
Pierrepoint: The Last Hangman,Seattle,50,$13.93
Ballistic: Ecks vs. Sever,Seattle,50,"$9,149.80"
Lucky Numbers,Seattle,50,"$6,409.88"
Read My Lips,Seattle,50,$869.95
Violet & Daisy,Seattle,50,$11.00
Tracers,Seattle,50,$1.28
The Curse of the Jade Scorpion,Seattle,50,"$4,798.35"
Shootout at Lokhandwala,Seattle,50,$185.13
The Alphabet Killer,Seattle,50,$19.06
The Barbarian Invasions,Seattle,50,"$2,196.96"
Jiang hu er nü,Seattle,50,$266.24
Small Time Crooks,Seattle,50,"$10,926.90"
District 13: Ultimatum,Seattle,50,$23.07
Idlewild,Seattle,50,"$8,032.64"
Out of Blue,Seattle,50,$10.02
Beautiful Creatures,Seattle,50,$35.45
The Good Thief,Seattle,50,"$2,251.66"
Flash Point,Seattle,50,$2.09
The Oxford Murders,Seattle,50,$2.31
Ed Gein,Seattle,50,$3.65
The Ice Harvest,Seattle,50,"$5,644.88"
The Package,Seattle,50,$0.94
Haven,Seattle,50,$87.58
Novocaine,Seattle,50,"$1,303.63"
Stolen,Seattle,50,$4.68
Sleight,Seattle,50,"$2,462.56"
The Unknown Girl,Seattle,50,$96.36
OSS 117: Lost in Rio,Seattle,50,$55.91
Veteran,Seattle,50,$768.49
Run with the Hunted,Seattle,50,$7.21
Sweet Sixteen,Seattle,50,$20.19
Dragon,Seattle,50,$7.13
Stuck,Seattle,50,$42.98
Defendor,Seattle,50,$28.46
Bait,Seattle,50,"$9,809.26"
Sonny,Seattle,50,$11.29
Batla House,Seattle,50,$315.67
Special 26,Seattle,50,$690.88
In the Mix,Seattle,50,"$6,468.16"
Believer,Seattle,50,$234.04
The Insult,Seattle,50,$640.91
The Hollow,Seattle,50,$261.60
Witless Protection,Seattle,50,"$2,644.57"
Brother,Seattle,50,$286.59
Show Dogs,Seattle,50,"$11,357.97"
The Memory of a Killer,Seattle,50,$212.52
Amen.,Seattle,50,$175.57
Band of Robbers,Seattle,50,$13.16
Kill Me Three Times,Seattle,50,$15.26
Rob the Mob,Seattle,50,$132.44
Elena,Seattle,50,$14.90
Bomb City,Seattle,50,$37.98
The Zodiac,Seattle,50,$28.67
Owning Mahowny,Seattle,50,$647.15
Race 3,Seattle,50,"$1,082.28"
Animal Factory,Seattle,50,$28.04
Criminal,Seattle,50,"$9,401.50"
Serious Moonlight,Seattle,50,$16.09
Human Capital,Seattle,50,$100.71
Rise: Blood Hunter,Seattle,50,$68.10
Point Blank,Seattle,50,$452.49
The Blue Room,Seattle,50,$147.98
A Cat in Paris,Seattle,50,$198.41
Line of Duty,Seattle,50,$34.35
Death House,Seattle,50,$15.25
The Reckoning,Seattle,50,$164.26
Monsters and Men,Seattle,50,$320.10
A War,Seattle,50,$78.67
City of Men,Seattle,50,$196.55
Kaminey,Seattle,50,$823.23
Kurbaan,Seattle,50,$482.79
The Beat That My Heart Skipped,Seattle,50,$655.07
Panic,Seattle,50,$498.71
Agneepath,Seattle,50,"$1,268.38"
Paradise Now,Seattle,50,$929.65
Connie and Carla,Seattle,50,"$5,155.36"
Lowriders,Seattle,50,"$3,940.09"
The Square,Seattle,50,$30.19
10th & Wolf,Seattle,50,$34.23
"Scotland, Pa.",Seattle,50,$245.85
Dirty,Seattle,50,$173.51
Empire,Seattle,50,"$11,204.29"
The Samaritan,Seattle,50,$1.12
Snow Angels,Seattle,50,$257.84
Terribly Happy,Seattle,50,$44.84
Wazir,Seattle,50,$375.10
Vulgar,Seattle,50,$9.54
Zyzzyx Rd,Seattle,50,$0.02
Unconditional,Seattle,50,$643.79
Child of God,Seattle,50,$24.29
The Child,Seattle,50,$416.84
Chico & Rita,Seattle,50,$224.36
The Deep End,Seattle,50,"$5,646.62"
Sonchiriya,Seattle,50,$54.50
Gun Shy,Seattle,50,"$1,044.50"
City of Ghosts,Seattle,50,$27.56
Welcome,Seattle,50,$694.51
The Swindlers,Seattle,50,$154.84
Badlapur,Seattle,50,$237.37
Illegal Tender,Seattle,50,"$1,955.07"
The Escapist,Seattle,50,$8.34
Dinner Rush,Seattle,50,$70.41
Maze,Seattle,50,$12.21
Tees Maar Khan,Seattle,50,$688.89
Meeting Evil,Seattle,50,$0.12
The Night Listener,Seattle,50,"$5,009.13"
Neruda,Seattle,50,$601.10
Stealing Harvard,Seattle,50,"$8,944.14"
13,Seattle,50,$77.70
You Kill Me,Seattle,50,"$1,553.37"
Perrier's Bounty,Seattle,50,$0.53
Polisse,Seattle,50,$109.66
Shadowboxer,Seattle,50,$237.23
Crown Heights,Seattle,50,$152.70
Dheepan,Seattle,50,$158.48
Khosla Ka Ghosla!,Seattle,50,$16.94
Where the Money Is,Seattle,50,"$3,622.16"
Casino Jack,Seattle,50,$665.60
I'm Not Scared,Seattle,50,"$1,033.80"
Down Terrace,Seattle,50,$6.15
Anesthesia,Seattle,50,$14.33
Kaante,Seattle,50,$666.47
Cosmos,Seattle,50,$13.44
The Crew,Seattle,50,"$8,333.33"
Burnt Money,Seattle,50,$154.57
Eastern Boys,Seattle,50,$10.35
Asura,Seattle,50,$111.69
Yardie,Seattle,50,$23.05
Brooklyn Rules,Seattle,50,$255.02
Pawn,Seattle,50,$1.37
Beer for My Horses,Seattle,50,$426.32
Winter of Frozen Dreams,Seattle,50,$4.69
I'll Sleep When I'm Dead,Seattle,50,$229.66
No Good Deed,Seattle,50,$116.24
Big Fan,Seattle,50,$150.05
Dylan Dog: Dead of Night,Seattle,50,$757.44
Jindabyne,Seattle,50,$255.95
Separate Lies,Seattle,50,$591.01
Ashby,Seattle,50,$2.96
Janatha Garage,Seattle,50,"$77,129.29"
Oye Lucky! Lucky Oye!,Seattle,50,$51.23
Rustom,Seattle,50,$696.03
Simmba,Seattle,50,"$3,248.78"
The Masked Saint,Seattle,50,$79.23
Singham,Seattle,50,$220.91
Shootout at Wadala,Seattle,50,$236.39
Honeydripper,Seattle,50,$171.46
El Chicano,Seattle,50,$892.62
Killing Cabos,Seattle,50,$80.73
Bunty Aur Babli,Seattle,50,$577.26
The Caveman's Valentine,Seattle,50,$439.86
Exiled,Seattle,50,$31.63
Drug War,Seattle,50,$81.85
The Aura,Seattle,50,$35.91
Double Take,Seattle,50,$12.94
Macbeth,Seattle,50,$708.66
Race 2,Seattle,50,"$1,010.68"
The Walker,Seattle,50,$49.40
A Somewhat Gentle Man,Seattle,50,$24.03
The Assassination of Richard Nixon,Seattle,50,$446.62
People I Know,Seattle,50,$78.07
Shuttle,Seattle,50,$6.80
The Hillside Strangler,Seattle,50,$2.28
Master,Seattle,50,$381.26
Partir,Seattle,50,$111.82
Harvard Man,Seattle,50,$36.26
On the Other Side of the Tracks,Seattle,50,$3.79
Bubble,Seattle,50,$93.06
Skins,Seattle,50,$152.97
Code Name: The Cleaner,Seattle,50,"$5,187.23"
Nobel Son,Seattle,50,$345.76
The Fall of the American Empire,Seattle,50,"$1,394.38"
Dear Wendy,Seattle,50,$14.79
Thin Ice,Seattle,50,$505.50
Married Life,Seattle,50,$964.59
Underclassman,Seattle,50,"$3,619.49"
Alone with Her,Seattle,50,$6.41
My Brother the Devil,Seattle,50,$6.60
Paan Singh Tomar,Seattle,50,$25.33
Gosnell: The Trial of America's Biggest Serial Killer,Seattle,50,"$2,355.42"
Broken Horses,Seattle,50,$22.40
The Assassin's Code,Seattle,50,"$2,503.48"
Coastlines,Seattle,50,$4.15
Christmas in Wonderland,Seattle,50,$50.29
The Girl from the Naked Eye,Seattle,50,$11.14
Savage,Seattle,50,$47.68
The Lady in the Car with Glasses and a Gun,Seattle,50,$1.30
Election 2,Seattle,50,$35.11
Rhymes for Young Ghouls,Seattle,50,$0.58
Civil Brand,Seattle,50,$155.76
Alleluia,Seattle,50,$3.84
The Monkey's Mask,Seattle,50,$29.33
Turn It Up,Seattle,50,$796.69
Golden Job,Seattle,50,$182.93
Even Money,Seattle,50,$40.91
A Ciambra,Seattle,50,$19.83
The Dancer Upstairs,Seattle,50,"$1,521.69"
Mad Detective,Seattle,50,$2.96
High Heels and Low Lifes,Seattle,50,$145.16
Take,Seattle,50,$3.27
Anamorph,Seattle,50,$3.78
The Prey,Seattle,50,$4.04
Gold Diggers,Seattle,50,$337.32
I'm in Love with a Church Girl,Seattle,50,"$1,523.64"
The Attack,Seattle,50,"$1,097.55"
Baaghi 2,Seattle,50,$844.63
Game,Seattle,50,$81.78
Holiday: A Soldier is Never Off Duty,Seattle,50,$452.47
Love the Hard Way,Seattle,50,$27.89
The Ardennes,Seattle,50,$3.61
The Merry Gentleman,Seattle,50,$221.65
Psycho-Pass: The Movie,Seattle,50,$88.56
Sleepless Night,Seattle,50,$2.15
Fiza,Seattle,50,$399.27
The Wasted Times,Seattle,50,$153.14
Cold War 2,Seattle,50,$358.97
No News from God,Seattle,50,$49.47
Weirdsville,Seattle,50,$4.65
Nightcap,Seattle,50,$283.71
State Property 2,Seattle,50,"$1,073.88"
Detective Byomkesh Bakshy!,Seattle,50,$370.64
Beauty and the Dogs,Seattle,50,$5.71
LUV,Seattle,50,$88.74
State Property,Seattle,50,"$1,343.98"
The 24th Day,Seattle,50,$9.03
Gangnam 1970,Seattle,50,$11.54
Carter High,Seattle,50,$217.76
The Architect,Seattle,50,$8.09
The Mafia Kills Only in Summer,Seattle,50,$23.77
Poor White Trash,Seattle,50,$0.90
Save the Green Planet!,Seattle,50,$9.36
De Dana Dan,Seattle,50,$604.86
Close Your Eyes,Seattle,50,$25.21
So Close,Seattle,50,$49.02
Assassination Tango,Seattle,50,$620.99
Loosies,Seattle,50,$2.12
Time and Tide,Seattle,50,$60.05
Blue Caprice,Seattle,50,$55.53
Look,Seattle,50,$10.33
Khatta Meetha,Seattle,50,$346.86
Bluffmaster,Seattle,50,$460.19
Rowdy Rathore,Seattle,50,$496.69
Carancho,Seattle,50,$54.64
Welcome Back,Seattle,50,$888.66
Rascals,Seattle,50,$167.16
Holy Rollers,Seattle,50,$193.87
High on the Hog,Seattle,50,$29.19
El Coyote,Seattle,50,$605.28
Operation Mekong,Seattle,50,$512.07
Lights in the Dusk,Seattle,50,$9.00
One Two Three,Seattle,50,$157.92
12,Seattle,50,$80.09
Levity,Seattle,50,$133.87
Lajja,Seattle,50,$240.67
Sound of Noise,Seattle,50,$15.60
Salvation Boulevard,Seattle,50,$17.57
As Good as Dead,Seattle,50,$768.09
Love Crime,Seattle,50,$338.67
Chasing the Dragon II: Wild Wild Bunch,Seattle,50,$125.86
The Man Who Copied,Seattle,50,$15.09
Last Ride,Seattle,50,$3.51
Raja Natwarlal,Seattle,50,$83.92
Talento de barrio,Seattle,50,"$1,066.86"
The Prison,Seattle,50,$132.60
The Power of Few,Seattle,50,$19.49
Victor,Seattle,50,$71.43
The Last Godfather,Seattle,50,$104.71
Blind Shaft,Seattle,50,$21.30
Crimson Gold,Seattle,50,$94.63
New York,Seattle,50,$628.47
"Ruben Brandt, Collector",Seattle,50,$75.51
King's Ransom,Seattle,50,"$2,564.73"
Cronicas,Seattle,50,$191.55
The Double Hour,Seattle,50,$967.09
In the Name of My Daughter,Seattle,50,$176.26
Yonkers Joe,Seattle,50,"$6,400.77"
Singham Returns,Seattle,50,$788.29
ECCO,Seattle,50,$55.60
Graceland,Seattle,50,$13.31
War of the Worlds: Goliath,Seattle,50,$8.57
Dabangg 2,Seattle,50,"$1,612.48"
Sarkar Raj,Seattle,50,$645.88
Chrystal,Seattle,50,$51.65
Who Is Cletis Tout?,Seattle,50,$161.44
Just Another Love Story,Seattle,50,$28.84
The R.M.,Seattle,50,$711.52
Gangster's Paradise: Jerusalema,Seattle,50,$3.17
Dum Maaro Dum,Seattle,50,$360.81
Compadres,Seattle,50,"$1,987.61"
Beneath the Harvest Sky,Seattle,50,$18.00
Kak Vitka Chesnok vyoz Lyokhu Shtyrya v dom invalidov,Seattle,50,$2.76
La Virgen de los Sicarios,Seattle,50,$336.25
And Now Ladies & Gentlemen,Seattle,50,$471.58
Red Lights,Seattle,50,$31.52
Circus,Seattle,50,$5.38
Thoongaavanam,Seattle,50,$309.37
Phata Poster Nikhla Hero,Seattle,50,$249.76
Paulette,Seattle,50,$18.88
Kurukshetra,Seattle,50,$23.61
The Hard Word,Seattle,50,$270.55
The Tenants,Seattle,50,$1.29
Serial Killer 1,Seattle,50,$6.23
Pete Smalls Is Dead,Seattle,50,$6.40
Ladrón que roba a ladrón,Seattle,50,"$2,561.79"
Man on the Train,Seattle,50,"$1,626.64"
Least Among Saints,Seattle,50,$17.94
Saving Mr. Wu,Seattle,50,$59.33
Pickings,Seattle,50,$42.12
On the Job,Seattle,50,$103.19
Heroes,Seattle,50,$375.86
Once in the Life,Seattle,50,$34.21
First We Take Brooklyn,Seattle,50,$27.40
Small Town Murder Songs,Seattle,50,$19.75
Fulltime Killer,Seattle,50,$9.60
Trixie,Seattle,50,$182.82
'P' fung bou,Seattle,50,$209.12
Next Time I'll Aim for the Heart,Seattle,50,$0.46
Death Valley,Seattle,50,$2.78
How to Be a Serial Killer,Seattle,50,$0.58
"No God, No Master",Seattle,50,$4.31
Made in France,Seattle,50,$6.13
Ajami,Seattle,50,$397.64
Nobody Else But You,Seattle,50,$27.25
The Eyes,Seattle,50,$5.83
Bangkok Dangerous,Seattle,50,$14.91
Jilla,Seattle,50,$147.36
Cowboys & Angels,Seattle,50,$21.57
Ash Wednesday,Seattle,50,$1.88
Who Knows?,Seattle,50,$580.76
No Problem,Seattle,50,$154.97
Madame Satã,Seattle,50,$126.85
Live Free or Die,Seattle,50,$8.13
The Man in 3B,Seattle,50,$185.35
Golden Slumber,Seattle,50,$43.91
The Robber,Seattle,50,$52.60
N-Secure,Seattle,50,"$1,659.60"
Sky on Fire,Seattle,50,$49.69
The Road,Seattle,50,$76.81
Phantom Detective,Seattle,50,$42.89
Noise,Seattle,50,$10.34
Money,Seattle,50,$654.13
Leonera,Seattle,50,$8.76
Mio fratello è figlio unico,Seattle,50,$160.66
16 Years of Alcohol,Seattle,50,$4.81
Hate Crime,Seattle,50,$26.09
"Police, Adjective",Seattle,50,$30.91
Ek Aur Ek Gyarah: By Hook or by Crook,Seattle,50,$59.11
Go for Sisters,Seattle,50,$35.82
Tazza: The Hidden Card,Seattle,50,$159.81
Three,Seattle,50,$41.93
Headshot,Seattle,50,$0.29
'R Xmas,Seattle,50,$0.54
Vaada,Seattle,50,$56.97
Junction 48,Seattle,50,$8.19
Black Souls,Seattle,50,$64.08
BuyBust,Seattle,50,$114.24
Nicotina,Seattle,50,$512.30
Cover,Seattle,50,$50.85
Brigham City,Seattle,50,$545.48
Sicilian Ghost Story,Seattle,50,$9.78
Lucky Break,Seattle,50,$34.95
The Attacks of 26/11,Seattle,50,$158.96
Extraordinary Mission,Seattle,50,$18.34
My Kingdom,Seattle,50,$1.67
Ice Blues,Seattle,50,$0.43
Hukkle,Seattle,50,$32.06
King of the Jungle,Seattle,50,$17.39
Shikari,Seattle,50,$26.06
Snowman's Land,Seattle,50,$0.72
La soga,Seattle,50,$134.82
Krazzy 4,Seattle,50,$311.86
Secuestro express,Seattle,50,$193.47
La siciliana ribelle,Seattle,50,$44.36
The Killing of John Lennon,Seattle,50,$4.27
Love and a Bullet,Seattle,50,$10.79
Goodland,Seattle,50,$20.57
Shock to the System,Seattle,50,$2.35
Bulgarian Lovers,Seattle,50,$38.05
"On the Other Hand, Death",Seattle,50,$1.55
